DCOP,Perfect Communication,Timestamp Use,Message Lost Prob,UB,Algorithm,Stochastic,Iteration,Global View Cost,Monotonicy,Agent View Cost,Global Anytime Cost,Value Assignmnet Counter,Algorithm Msgs Counter,Global View Cost Agent Zero,Agent View Cost Agent Zero,Abs Delta Global and POV,Percent Agents With Colors,Number of Colors
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,4100,6902.33,0.9,6900.445,6889.66,25.73,6284.49,272.95,273.04,46.595,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,4200,6893.97,0.93,6897.215,6884.07,26.32,6432.27,272.58,272.11,40.635,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,4300,6886.97,0.87,6883.495,6874.31,26.93,6577.13,271.34,272.26,34.495,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,4400,6875.12,0.91,6872.885,6866.63,27.55,6735.37,270.4,271.7,29.385,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,4500,6872.01,0.93,6870.685,6863.39,28.15,6881.6,269.5,272.63,27.135,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,4600,6866.46,0.91,6859.77,6857.06,28.64,7006.31,269.11,271.66,30.67,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,4700,6862.28,0.92,6848.435,6851.77,29.31,7169.43,269.91,270.06,33.825,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,4800,6860.31,0.94,6848.825,6850.25,29.87,7303.06,269.14,269.27,30.575,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,4900,6853.48,0.96,6849.7,6845.32,30.48,7453.51,269.76,268.8,27.8,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,5000,6843.78,0.98,6848.455,6838.25,31.09,7598.21,269.73,269.25,23.405,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,5100,6844.32,0.96,6843.51,6837.0,31.73,7754.12,269.79,269.81,14.07,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,5200,6843.22,0.95,6842.11,6835.27,32.3,7897.98,269.98,270.61,15.89,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,5300,6841.86,0.93,6839.59,6833.37,32.89,8042.9,269.45,270.67,17.69,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,5400,6841.08,0.95,6833.345,6831.33,33.53,8194.07,269.76,271.23,20.095,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,5500,6839.73,0.95,6834.265,6828.8,34.08,8331.15,270.76,271.38,19.965,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,5600,6835.66,0.98,6833.65,6827.81,34.71,8487.04,271.01,270.36,16.63,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,5700,6834.96,0.99,6832.22,6826.44,35.34,8637.26,270.33,270.66,17.08,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,5800,6832.2,0.96,6828.195,6824.8,35.91,8778.77,269.68,269.75,14.665,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,5900,6829.82,0.96,6827.64,6823.8,36.55,8931.47,269.97,269.75,12.29,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,6000,6828.56,0.97,6829.035,6822.67,37.13,9073.47,270.06,269.43,11.885,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,6100,6826.79,0.96,6826.645,6821.23,37.78,9234.43,269.73,269.43,12.415,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,6200,6823.59,0.97,6824.335,6819.27,38.35,9375.7,269.69,269.48,9.785,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,6300,6823.22,0.98,6824.2,6819.06,38.92,9509.38,270.45,269.74,7.57,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,6400,6822.17,0.98,6823.18,6818.25,39.55,9664.45,270.54,269.92,6.89,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,6500,6820.06,0.99,6821.225,6817.15,40.15,9810.18,270.83,269.98,6.105,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,6600,6819.41,0.98,6820.145,6816.4,40.77,9962.33,270.83,270.09,6.715,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,6700,6820.66,0.97,6820.56,6815.63,41.35,10102.72,269.75,270.28,7.68,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,6800,6820.46,0.99,6819.375,6815.16,41.95,10248.68,269.94,269.76,6.925,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,6900,6819.42,0.98,6818.785,6814.08,42.58,10401.17,269.65,270.05,7.495,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,7000,6819.05,0.98,6819.035,6813.53,43.15,10538.1,269.72,270.31,8.395,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,7100,6819.05,0.98,6817.645,6813.53,43.75,10681.02,270.01,270.12,7.215,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,7200,6818.12,0.99,6819.34,6813.15,44.34,10830.59,270.38,270.64,5.94,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,7300,6816.0,0.99,6819.4,6813.15,45.0,10990.58,270.38,270.27,4.59,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,7400,6815.91,1.0,6818.56,6813.15,45.57,11134.25,269.86,270.01,4.56,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,7500,6815.91,1.0,6818.14,6813.15,46.14,11272.51,270.05,270.01,4.08,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,7600,6815.5,1.0,6816.585,6812.74,46.75,11422.31,270.05,269.68,3.135,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,7700,6815.11,1.0,6817.34,6812.65,47.38,11574.41,270.05,270.05,3.14,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,7800,6815.11,1.0,6815.61,6812.65,47.99,11727.97,269.86,270.05,2.93,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,7900,6813.65,1.0,6813.995,6811.19,48.57,11869.73,269.86,269.86,3.055,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,8000,6813.2,1.0,6813.36,6810.93,49.09,11998.23,269.57,269.86,1.92,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,8100,6812.73,1.0,6813.275,6810.46,49.74,12157.96,269.76,269.86,1.745,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,8200,6811.49,1.0,6814.215,6809.93,50.3,12291.59,269.76,269.86,2.835,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,8300,6811.41,1.0,6812.61,6809.85,50.95,12453.96,269.86,269.86,2.71,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,8400,6811.41,1.0,6811.725,6809.85,51.48,12582.6,269.86,269.86,2.555,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,8500,6811.41,1.0,6811.705,6809.85,52.14,12742.91,269.57,269.86,2.405,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,8600,6811.41,1.0,6812.395,6809.85,52.69,12879.18,269.57,269.86,1.925,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,8700,6811.41,1.0,6812.565,6809.85,53.26,13018.5,269.57,269.57,1.855,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,8800,6811.41,1.0,6811.505,6809.85,53.87,13168.46,269.57,269.57,1.645,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,8900,6811.41,1.0,6811.815,6809.85,54.48,13314.62,269.57,269.57,1.955,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9000,6811.41,1.0,6812.035,6809.85,55.08,13461.04,269.57,269.57,1.725,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9100,6811.41,1.0,6811.815,6809.85,55.74,13621.29,270.05,269.57,1.875,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9200,6811.41,1.0,6811.835,6809.85,56.3,13755.67,269.57,269.86,2.175,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9300,6811.41,1.0,6812.08,6809.85,56.87,13898.1,269.57,269.86,1.79,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9400,6811.41,1.0,6812.465,6809.85,57.49,14049.12,270.05,269.57,1.235,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9500,6811.41,1.0,6812.115,6809.85,58.1,14196.58,270.05,269.76,1.385,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9600,6811.41,1.0,6811.415,6809.85,58.68,14340.76,270.05,269.76,0.905,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9700,6811.41,1.0,6810.97,6809.85,59.27,14488.77,269.86,269.76,1.2,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9800,6811.41,1.0,6810.97,6809.85,59.91,14644.55,269.86,269.76,1.2,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9900,6811.41,1.0,6811.465,6809.85,60.37,14759.45,270.05,269.76,0.765,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,0,12159.27,1.0,0.0,12159.27,0.0,0.0,488.96,0.0,12159.27,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,100,10912.79,0.8,2589.535,10873.83,1.64,183.83,453.26,108.63,8323.255,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,200,10478.53,0.8,3603.565,10438.22,2.54,280.26,409.82,145.32,6874.965,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,300,10204.46,0.76,4405.75,10127.99,3.43,368.0,406.07,173.4,5798.71,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,400,9997.31,0.71,4964.77,9903.8,4.13,439.99,407.02,189.5,5032.54,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,500,9743.92,0.75,5419.47,9663.97,4.84,512.26,404.05,207.56,4324.45,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,600,9591.21,0.78,5745.735,9507.34,5.47,576.0,394.04,217.89,3845.475,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,700,9459.65,0.66,6050.575,9361.63,6.11,639.43,392.74,232.37,3409.075,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,800,9292.02,0.73,6310.385,9198.83,6.74,702.68,375.7,244.51,2981.635,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,900,9216.17,0.67,6502.295,9097.54,7.28,758.78,385.51,250.75,2713.875,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,1000,9107.56,0.63,6665.515,8995.31,7.8,817.46,389.25,262.5,2442.045,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,1100,9026.87,0.61,6808.02,8917.68,8.42,879.43,372.69,268.8,2218.85,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,1200,8968.28,0.59,6934.27,8851.37,8.98,931.15,367.58,276.01,2034.01,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,1300,8868.87,0.68,7024.98,8755.67,9.45,983.42,364.0,279.74,1843.89,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,1400,8789.92,0.62,7110.745,8667.55,10.03,1041.57,367.14,282.4,1679.175,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,1500,8709.85,0.61,7178.96,8587.53,10.61,1096.73,371.19,288.3,1530.89,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,1600,8630.93,0.69,7236.83,8531.41,11.11,1146.29,362.7,292.75,1394.1,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,1700,8561.4,0.72,7293.01,8472.83,11.61,1201.53,364.7,292.22,1268.39,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,1800,8495.72,0.73,7330.39,8403.96,12.18,1258.54,352.75,290.2,1165.33,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,1900,8421.56,0.73,7385.78,8336.99,12.71,1307.78,348.67,296.78,1035.78,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,2000,8355.95,0.67,7411.545,8268.27,13.32,1368.07,342.75,297.47,944.405,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,2100,8281.1,0.69,7436.995,8215.59,13.75,1414.59,342.93,297.79,844.105,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,2200,8238.14,0.66,7445.175,8161.88,14.17,1462.36,342.36,295.34,792.965,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,2300,8211.21,0.62,7445.86,8117.53,14.76,1521.42,343.72,295.7,765.35,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,2400,8183.48,0.62,7447.28,8091.92,15.15,1563.8,336.13,298.43,736.2,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,2500,8136.76,0.58,7457.87,8029.6,15.73,1620.1,328.47,299.35,686.48,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,2600,8108.19,0.53,7471.69,7982.87,16.25,1671.51,326.65,300.28,636.5,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,2700,8044.18,0.66,7482.41,7939.06,16.8,1719.12,327.01,301.42,565.98,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,2800,7985.49,0.74,7468.69,7897.5,17.37,1777.57,322.19,302.9,518.14,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,2900,7942.42,0.73,7476.055,7855.54,17.88,1829.77,317.96,303.47,468.045,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,3000,7921.18,0.62,7462.7,7819.01,18.32,1876.04,320.5,301.73,461.78,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,3100,7870.74,0.63,7474.08,7781.2,18.94,1932.77,320.73,301.72,401.1,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,3200,7852.63,0.67,7453.96,7748.83,19.49,1980.01,319.67,301.89,402.92,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,3300,7821.89,0.67,7444.25,7719.45,19.92,2024.76,316.17,300.38,383.31,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,3400,7756.33,0.7,7431.035,7671.87,20.51,2082.58,310.04,297.88,335.215,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,3500,7732.29,0.71,7425.555,7647.86,21.01,2132.91,309.11,298.49,320.965,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,3600,7711.07,0.6,7413.62,7626.25,21.56,2183.92,306.1,298.33,312.82,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,3700,7675.9,0.63,7396.095,7605.13,22.04,2234.81,308.32,294.91,294.715,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,3800,7661.29,0.63,7390.39,7582.55,22.57,2286.8,307.48,295.32,278.91,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,3900,7615.95,0.69,7370.87,7545.89,23.06,2336.18,309.39,296.14,260.47,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,4000,7593.38,0.63,7367.225,7517.47,23.58,2389.77,299.34,295.43,244.835,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,4100,7574.29,0.64,7364.155,7497.23,24.09,2439.56,300.73,292.85,233.945,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,4200,7542.96,0.73,7351.84,7466.49,24.61,2485.79,304.12,294.76,223.79,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,4300,7508.22,0.74,7339.025,7443.92,25.1,2535.53,302.99,293.87,206.745,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,4400,7474.05,0.72,7316.17,7410.82,25.7,2590.41,300.13,292.91,194.22,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,4500,7466.23,0.7,7311.52,7400.28,26.23,2640.31,301.62,294.85,183.89,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,4600,7445.13,0.7,7303.595,7378.84,26.73,2687.28,297.59,293.66,180.955,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,4700,7416.2,0.72,7290.955,7356.08,27.35,2744.74,297.66,293.01,171.515,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,4800,7416.91,0.65,7279.295,7341.85,27.83,2792.56,298.65,295.12,179.505,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,4900,7398.34,0.64,7265.945,7324.53,28.27,2837.22,294.78,290.74,174.915,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,5000,7374.28,0.75,7259.73,7303.23,28.89,2895.44,292.85,290.18,160.53,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,5100,7358.91,0.75,7253.41,7288.79,29.36,2937.99,291.98,290.27,159.82,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,5200,7341.12,0.73,7246.535,7280.01,29.88,2988.65,291.75,288.34,151.425,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,5300,7307.29,0.76,7229.155,7258.69,30.45,3048.91,288.36,285.5,140.785,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,5400,7305.31,0.75,7219.245,7247.83,30.87,3090.68,288.22,285.44,148.865,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,5500,7282.81,0.7,7211.6,7228.02,31.41,3146.71,287.67,283.29,146.03,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,5600,7274.14,0.74,7201.49,7218.48,31.96,3200.04,287.36,283.44,133.16,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,5700,7258.12,0.78,7193.25,7204.81,32.39,3242.73,290.3,284.36,134.0,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,5800,7241.18,0.85,7189.375,7191.49,32.92,3298.52,290.84,283.43,123.805,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,5900,7233.95,0.77,7179.565,7182.36,33.42,3350.89,292.7,284.46,116.525,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,6000,7220.22,0.75,7172.205,7174.35,33.93,3399.36,292.48,284.88,107.965,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,6100,7210.28,0.77,7159.425,7161.18,34.38,3448.74,292.78,285.43,110.135,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,6200,7195.35,0.79,7148.555,7152.38,34.9,3503.3,289.52,285.05,109.995,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,6300,7181.5,0.79,7139.02,7140.27,35.41,3555.28,287.95,284.13,98.95,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,6400,7167.94,0.8,7127.015,7129.35,35.86,3604.28,285.46,282.96,98.935,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,6500,7158.11,0.81,7116.275,7119.31,36.32,3653.34,286.81,282.98,108.045,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,6600,7148.85,0.75,7097.405,7105.17,36.88,3707.86,284.91,282.25,108.765,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,6700,7143.42,0.77,7094.61,7097.1,37.4,3759.21,285.0,281.65,113.05,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,6800,7133.12,0.85,7085.715,7089.24,37.89,3806.96,282.69,279.56,107.535,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,6900,7118.42,0.88,7079.27,7077.75,38.37,3861.81,283.03,277.86,99.65,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,7000,7114.28,0.88,7071.69,7074.94,38.83,3909.27,284.18,279.22,99.34,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,7100,7099.31,0.88,7065.825,7061.69,39.37,3958.16,282.58,278.54,102.245,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,7200,7090.4,0.81,7050.615,7052.75,39.86,4011.83,283.03,277.01,100.955,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,7300,7088.02,0.8,7046.975,7046.81,40.28,4053.71,282.6,278.2,100.555,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,7400,7065.12,0.89,7042.38,7034.78,40.91,4113.64,282.33,280.28,88.36,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,7500,7065.97,0.86,7033.98,7032.69,41.38,4158.89,282.07,280.13,85.94,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,7600,7054.67,0.84,7028.955,7023.15,41.94,4208.94,281.48,282.12,90.545,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,7700,7044.82,0.89,7016.57,7012.33,42.48,4264.74,281.24,280.16,91.4,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,7800,7037.91,0.92,7017.855,7007.68,42.88,4308.12,281.01,280.89,80.105,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,7900,7034.77,0.84,7012.72,7001.42,43.38,4360.31,280.39,280.64,90.8,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,8000,7029.13,0.82,7004.82,6995.2,43.88,4409.63,280.06,279.84,85.56,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,8100,7017.22,0.88,7000.305,6988.73,44.46,4458.46,280.54,279.96,78.315,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,8200,7016.05,0.88,6989.885,6984.04,44.99,4509.21,280.92,279.91,88.125,1.0,1.0
