run#,DCOP,Perfect Communication,Timestamp Use,Message Lost Prob,UB,Algorithm,Stochastic,Iteration,Global View Cost,Monotonicy,Agent View Cost,Global Anytime Cost,Value Assignmnet Counter,Algorithm Msgs Counter,Global View Cost Agent Zero,Agent View Cost Agent Zero,Abs Delta Global and POV,Percent Agents With Colors,Number of Colors
40,Random Uniform 0.2,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9868,6674.0,1.0,6674.0,6674.0,56.0,18129.0,140.0,140.0,0.0,1.0,1.0
41,Random Uniform 0.2,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9944,6961.0,1.0,6961.0,6961.0,57.0,19704.0,180.0,180.0,0.0,1.0,1.0
42,Random Uniform 0.2,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9991,6503.0,1.0,6485.5,6503.0,54.0,17226.0,319.0,319.0,17.5,1.0,1.0
43,Random Uniform 0.2,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9904,6627.0,1.0,6627.0,6627.0,56.0,17930.0,173.0,173.0,0.0,1.0,1.0
44,Random Uniform 0.2,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9963,5844.0,1.0,5844.0,5844.0,60.0,18695.0,263.0,263.0,0.0,1.0,1.0
45,Random Uniform 0.2,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9981,6190.0,1.0,6190.0,6190.0,60.0,19000.0,194.0,194.0,0.0,1.0,1.0
46,Random Uniform 0.2,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9891,7280.0,1.0,7280.0,7280.0,67.0,22992.0,458.0,458.0,0.0,1.0,1.0
47,Random Uniform 0.2,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9867,6471.0,1.0,6471.0,6471.0,61.0,19692.0,381.0,381.0,0.0,1.0,1.0
48,Random Uniform 0.2,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9991,6903.0,1.0,6903.0,6903.0,68.0,23914.0,406.0,406.0,0.0,1.0,1.0
49,Random Uniform 0.2,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9873,7828.0,1.0,7828.0,7828.0,59.0,22260.0,230.0,230.0,0.0,1.0,1.0
50,Random Uniform 0.2,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9938,7694.0,1.0,7694.0,7694.0,58.0,21998.0,283.0,283.0,0.0,1.0,1.0
0,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,10867.0,1.0,496.0,10602.0,0.0,39.0,781.0,3.0,10371.0,1.0,1.0
1,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,11794.0,1.0,621.0,11794.0,1.0,57.0,364.0,0.0,11173.0,1.0,1.0
2,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,11275.0,1.0,461.0,11171.0,0.0,39.0,447.0,9.0,10814.0,1.0,1.0
3,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,10837.0,1.0,312.5,10793.0,0.0,28.0,544.0,0.0,10524.5,1.0,1.0
4,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,9838.0,1.0,315.5,9838.0,0.0,28.0,570.0,0.0,9522.5,1.0,1.0
5,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,12182.0,1.0,265.5,12182.0,1.0,35.0,383.0,10.0,11916.5,1.0,1.0
6,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,10782.0,1.0,631.5,10782.0,1.0,52.0,278.0,39.0,10150.5,1.0,1.0
7,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,10650.0,1.0,387.5,10650.0,0.0,46.0,429.0,12.0,10262.5,1.0,1.0
8,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,12960.0,1.0,695.5,12960.0,2.0,54.0,673.0,0.0,12264.5,1.0,1.0
9,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,11713.0,1.0,461.5,11664.0,1.0,30.0,432.0,0.0,11251.5,1.0,1.0
10,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,10848.0,1.0,702.5,10848.0,0.0,51.0,467.0,0.0,10145.5,1.0,1.0
11,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,10773.0,0.0,960.5,10435.0,1.0,67.0,357.0,32.0,9812.5,1.0,1.0
12,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,10525.0,1.0,457.5,10348.0,0.0,44.0,562.0,52.0,10067.5,1.0,1.0
13,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,11125.0,0.0,476.0,11014.0,3.0,43.0,568.0,12.0,10649.0,1.0,1.0
14,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,11349.0,1.0,597.0,11349.0,0.0,44.0,309.0,4.0,10752.0,1.0,1.0
15,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,11615.0,1.0,233.5,11465.0,0.0,23.0,405.0,13.0,11381.5,1.0,1.0
16,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,10427.0,1.0,679.0,10421.0,1.0,59.0,179.0,48.0,9748.0,1.0,1.0
17,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,10355.0,1.0,724.0,10219.0,2.0,52.0,172.0,64.0,9631.0,1.0,1.0
18,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,12782.0,1.0,560.5,12702.0,1.0,35.0,672.0,78.0,12221.5,1.0,1.0
19,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,11993.0,1.0,621.5,11648.0,1.0,51.0,286.0,0.0,11371.5,1.0,1.0
20,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,10816.0,0.0,412.0,10652.0,1.0,33.0,419.0,71.0,10404.0,1.0,1.0
21,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,10086.0,1.0,510.5,10086.0,1.0,45.0,334.0,0.0,9575.5,1.0,1.0
22,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,12324.0,1.0,277.5,12151.0,1.0,31.0,682.0,84.0,12046.5,1.0,1.0
23,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,11629.0,1.0,560.5,11629.0,1.0,49.0,453.0,0.0,11068.5,1.0,1.0
24,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,10830.0,1.0,297.0,10830.0,1.0,37.0,456.0,2.0,10533.0,1.0,1.0
25,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,12824.0,1.0,411.0,12824.0,1.0,29.0,665.0,0.0,12413.0,1.0,1.0
26,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,11369.0,0.0,686.5,11106.0,0.0,64.0,356.0,0.0,10682.5,1.0,1.0
27,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,12224.0,1.0,220.0,12224.0,2.0,26.0,682.0,0.0,12004.0,1.0,1.0
28,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,10846.0,1.0,784.5,10846.0,1.0,71.0,700.0,0.0,10061.5,1.0,1.0
29,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,11432.0,1.0,545.0,11432.0,0.0,50.0,292.0,0.0,10887.0,1.0,1.0
30,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,12056.0,1.0,662.0,11800.0,1.0,45.0,531.0,0.0,11394.0,1.0,1.0
31,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,11532.0,1.0,848.5,11421.0,2.0,63.0,504.0,0.0,10683.5,1.0,1.0
32,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,10403.0,1.0,534.5,10403.0,1.0,55.0,579.0,0.0,9868.5,1.0,1.0
33,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,11105.0,1.0,389.0,11029.0,0.0,33.0,596.0,0.0,10716.0,1.0,1.0
34,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,11244.0,0.0,667.5,11008.0,0.0,49.0,476.0,37.0,10576.5,1.0,1.0
35,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,10047.0,1.0,362.0,10047.0,0.0,38.0,457.0,11.0,9685.0,1.0,1.0
36,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,12563.0,0.0,594.0,12505.0,0.0,42.0,320.0,5.0,11969.0,1.0,1.0
37,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,11434.0,0.0,477.5,11216.0,1.0,44.0,479.0,2.0,10956.5,1.0,1.0
38,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,10944.0,1.0,623.0,10857.0,2.0,59.0,550.0,8.0,10321.0,1.0,1.0
39,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,12302.0,1.0,519.5,11814.0,1.0,48.0,458.0,16.0,11782.5,1.0,1.0
40,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,11705.0,1.0,173.0,11705.0,0.0,14.0,411.0,0.0,11532.0,1.0,1.0
41,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,11386.0,0.0,405.5,11216.0,3.0,43.0,418.0,0.0,10980.5,1.0,1.0
42,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,11348.0,0.0,264.5,10907.0,1.0,21.0,601.0,2.0,11083.5,1.0,1.0
43,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,10875.0,1.0,282.5,10873.0,1.0,37.0,322.0,0.0,10592.5,1.0,1.0
44,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,10756.0,1.0,492.0,10756.0,0.0,39.0,571.0,36.0,10264.0,1.0,1.0
45,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,11359.0,0.0,535.5,11122.0,2.0,40.0,401.0,0.0,10823.5,1.0,1.0
46,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,11950.0,1.0,801.0,11503.0,1.0,64.0,674.0,53.0,11149.0,1.0,1.0
47,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,10883.0,0.0,244.0,10807.0,0.0,32.0,543.0,13.0,10639.0,1.0,1.0
48,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,12272.0,0.0,377.5,11796.0,0.0,37.0,487.0,38.0,11894.5,1.0,1.0
49,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,12485.0,0.0,582.5,12315.0,0.0,54.0,361.0,0.0,11902.5,1.0,1.0
50,Random Uniform 0.2,Perfect Communication,w Timestamp,0.95,0.0,DSA_ASY,0.7,9999,12873.0,1.0,639.5,12873.0,2.0,51.0,500.0,12.0,12233.5,1.0,1.0
