run#,DCOP,Perfect Communication,Timestamp Use,Message Lost Prob,UB,Algorithm,Stochastic,Iteration,Global View Cost,Monotonicy,Agent View Cost,Global Anytime Cost,Value Assignmnet Counter,Algorithm Msgs Counter,Global View Cost Agent Zero,Agent View Cost Agent Zero,Abs Delta Global and POV,Percent Agents With Colors,Number of Colors
32,Scale-Free Network,Perfect Communication,w Timestamp,0.2,0.0,DSA_ASY,0.7,9831,4266.0,1.0,4266.0,4266.0,45.0,12130.0,187.0,187.0,0.0,1.0,1.0
33,Scale-Free Network,Perfect Communication,w Timestamp,0.2,0.0,DSA_ASY,0.7,9753,4427.0,1.0,4427.0,4427.0,40.0,10564.0,285.0,285.0,0.0,1.0,1.0
34,Scale-Free Network,Perfect Communication,w Timestamp,0.2,0.0,DSA_ASY,0.7,9841,4122.0,1.0,4122.0,4122.0,33.0,8743.0,219.0,219.0,0.0,1.0,1.0
35,Scale-Free Network,Perfect Communication,w Timestamp,0.2,0.0,DSA_ASY,0.7,9793,4233.0,1.0,4233.0,4233.0,40.0,10890.0,97.0,97.0,0.0,1.0,1.0
36,Scale-Free Network,Perfect Communication,w Timestamp,0.2,0.0,DSA_ASY,0.7,9761,4542.0,1.0,4542.0,4542.0,36.0,9546.0,139.0,139.0,0.0,1.0,1.0
37,Scale-Free Network,Perfect Communication,w Timestamp,0.2,0.0,DSA_ASY,0.7,9868,4251.0,1.0,4251.0,4251.0,39.0,10425.0,128.0,128.0,0.0,1.0,1.0
38,Scale-Free Network,Perfect Communication,w Timestamp,0.2,0.0,DSA_ASY,0.7,9846,4114.0,1.0,4114.0,4114.0,47.0,12397.0,173.0,173.0,0.0,1.0,1.0
39,Scale-Free Network,Perfect Communication,w Timestamp,0.2,0.0,DSA_ASY,0.7,9808,4319.0,1.0,4319.0,4319.0,43.0,11356.0,174.0,210.0,0.0,1.0,1.0
40,Scale-Free Network,Perfect Communication,w Timestamp,0.2,0.0,DSA_ASY,0.7,9971,4233.0,1.0,4233.0,4233.0,41.0,10724.0,132.0,132.0,0.0,1.0,1.0
41,Scale-Free Network,Perfect Communication,w Timestamp,0.2,0.0,DSA_ASY,0.7,9989,4032.0,1.0,4032.0,4032.0,36.0,9755.0,78.0,78.0,0.0,1.0,1.0
42,Scale-Free Network,Perfect Communication,w Timestamp,0.2,0.0,DSA_ASY,0.7,9937,4087.0,1.0,4087.0,4087.0,44.0,11790.0,195.0,195.0,0.0,1.0,1.0
43,Scale-Free Network,Perfect Communication,w Timestamp,0.2,0.0,DSA_ASY,0.7,9804,4022.0,1.0,4022.0,4022.0,44.0,11717.0,60.0,60.0,0.0,1.0,1.0
44,Scale-Free Network,Perfect Communication,w Timestamp,0.2,0.0,DSA_ASY,0.7,9810,4392.0,1.0,4392.0,4392.0,46.0,12008.0,78.0,78.0,0.0,1.0,1.0
45,Scale-Free Network,Perfect Communication,w Timestamp,0.2,0.0,DSA_ASY,0.7,9886,4123.0,1.0,4123.0,4123.0,40.0,10544.0,165.0,165.0,0.0,1.0,1.0
46,Scale-Free Network,Perfect Communication,w Timestamp,0.2,0.0,DSA_ASY,0.7,9991,4401.0,1.0,4401.0,4401.0,50.0,13396.0,228.0,228.0,0.0,1.0,1.0
47,Scale-Free Network,Perfect Communication,w Timestamp,0.2,0.0,DSA_ASY,0.7,9940,4120.0,1.0,4120.0,4120.0,41.0,11092.0,301.0,301.0,0.0,1.0,1.0
48,Scale-Free Network,Perfect Communication,w Timestamp,0.2,0.0,DSA_ASY,0.7,9901,4322.0,1.0,4322.0,4322.0,37.0,9963.0,84.0,84.0,0.0,1.0,1.0
49,Scale-Free Network,Perfect Communication,w Timestamp,0.2,0.0,DSA_ASY,0.7,9991,4227.0,1.0,4228.5,4227.0,51.0,13595.0,208.0,208.0,1.5,1.0,1.0
50,Scale-Free Network,Perfect Communication,w Timestamp,0.2,0.0,DSA_ASY,0.7,9797,4056.0,1.0,4056.0,4056.0,47.0,12343.0,45.0,45.0,0.0,1.0,1.0
0,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9871,4180.0,1.0,4180.0,4180.0,38.0,6829.0,279.0,279.0,0.0,1.0,1.0
1,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9881,4162.0,1.0,4162.0,4162.0,49.0,7725.0,87.0,87.0,0.0,1.0,1.0
2,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9997,4067.0,1.0,4067.0,4067.0,34.0,6361.0,55.0,55.0,0.0,1.0,1.0
3,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9996,4366.0,1.0,4366.0,4366.0,40.0,6732.0,41.0,41.0,0.0,1.0,1.0
4,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9834,4153.0,1.0,4153.0,4153.0,43.0,6837.0,119.0,119.0,0.0,1.0,1.0
5,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9814,4355.0,1.0,4355.0,4355.0,45.0,7784.0,434.0,434.0,0.0,1.0,1.0
6,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9991,4445.0,1.0,4456.0,4445.0,44.0,6856.0,84.0,84.0,11.0,1.0,1.0
7,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9985,4067.0,1.0,4067.0,4067.0,43.0,6681.0,90.0,90.0,0.0,1.0,1.0
8,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9754,4183.0,1.0,4183.0,4183.0,38.0,7050.0,117.0,117.0,0.0,1.0,1.0
9,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9960,4191.0,1.0,4191.0,4191.0,39.0,7155.0,147.0,147.0,0.0,1.0,1.0
10,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9981,4280.0,1.0,4280.0,4280.0,32.0,6773.0,252.0,252.0,0.0,1.0,1.0
11,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9948,4446.0,1.0,4446.0,4446.0,46.0,8071.0,112.0,112.0,0.0,1.0,1.0
12,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9771,4348.0,1.0,4348.0,4348.0,39.0,6519.0,139.0,139.0,0.0,1.0,1.0
13,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9931,4047.0,1.0,4047.0,4047.0,40.0,7412.0,368.0,368.0,0.0,1.0,1.0
14,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9907,4299.0,1.0,4299.0,4299.0,51.0,8097.0,624.0,624.0,0.0,1.0,1.0
15,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9791,4049.0,1.0,4066.0,4049.0,39.0,7703.0,86.0,86.0,17.0,1.0,1.0
16,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9940,4125.0,1.0,4125.0,4125.0,50.0,7937.0,166.0,166.0,0.0,1.0,1.0
17,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9801,4130.0,1.0,4130.0,4130.0,40.0,6800.0,365.0,365.0,0.0,1.0,1.0
18,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9971,4218.0,1.0,4218.0,4218.0,39.0,6749.0,524.0,524.0,0.0,1.0,1.0
19,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9897,4154.0,1.0,4154.0,4154.0,34.0,6799.0,201.0,201.0,0.0,1.0,1.0
20,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9831,4338.0,1.0,4338.0,4338.0,42.0,7804.0,151.0,151.0,0.0,1.0,1.0
21,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9923,4237.0,1.0,4237.0,4237.0,32.0,6414.0,93.0,93.0,0.0,1.0,1.0
22,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9983,3910.0,1.0,3910.0,3910.0,47.0,7481.0,111.0,111.0,0.0,1.0,1.0
23,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9809,4386.0,1.0,4386.0,4386.0,34.0,6850.0,32.0,32.0,0.0,1.0,1.0
24,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9791,4296.0,1.0,4296.0,4296.0,47.0,7471.0,565.0,565.0,0.0,1.0,1.0
25,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9872,4345.0,1.0,4345.0,4345.0,40.0,6983.0,158.0,158.0,0.0,1.0,1.0
26,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9911,4262.0,1.0,4262.0,4262.0,41.0,7263.0,394.0,394.0,0.0,1.0,1.0
27,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9928,4430.0,1.0,4430.0,4430.0,35.0,6570.0,52.0,52.0,0.0,1.0,1.0
28,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9745,4326.0,1.0,4326.0,4326.0,32.0,6061.0,149.0,149.0,0.0,1.0,1.0
29,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9838,4457.0,1.0,4457.0,4457.0,37.0,7164.0,48.0,48.0,0.0,1.0,1.0
30,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9998,4296.0,1.0,4296.0,4296.0,41.0,7503.0,499.0,499.0,0.0,1.0,1.0
31,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9878,4080.0,1.0,4080.0,4080.0,42.0,6441.0,171.0,171.0,0.0,1.0,1.0
32,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9847,4110.0,1.0,4110.0,4110.0,31.0,7371.0,236.0,236.0,0.0,1.0,1.0
33,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9776,4238.0,1.0,4238.0,4238.0,38.0,6581.0,217.0,217.0,0.0,1.0,1.0
34,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9981,4275.0,1.0,4275.0,4275.0,29.0,5380.0,232.0,232.0,0.0,1.0,1.0
35,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9970,4428.0,1.0,4428.0,4428.0,37.0,6842.0,181.0,181.0,0.0,1.0,1.0
36,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9761,4201.0,1.0,4201.0,4201.0,34.0,5868.0,97.0,97.0,0.0,1.0,1.0
37,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9841,4272.0,1.0,4262.0,4272.0,38.0,6847.0,105.0,105.0,10.0,1.0,1.0
38,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9854,4091.0,1.0,4082.5,4091.0,42.0,7666.0,170.0,170.0,8.5,1.0,1.0
39,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9877,4432.0,1.0,4415.0,4432.0,43.0,6833.0,178.0,178.0,17.0,1.0,1.0
40,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9801,4453.0,1.0,4453.0,4453.0,41.0,6396.0,112.0,112.0,0.0,1.0,1.0
41,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9816,3856.0,1.0,3856.0,3856.0,33.0,5912.0,117.0,117.0,0.0,1.0,1.0
42,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9912,4049.0,1.0,4049.0,4049.0,36.0,7241.0,227.0,227.0,0.0,1.0,1.0
43,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9811,4246.0,1.0,4246.0,4246.0,38.0,7357.0,69.0,69.0,0.0,1.0,1.0
44,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9941,4245.0,1.0,4245.0,4245.0,49.0,7811.0,97.0,97.0,0.0,1.0,1.0
45,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9821,4322.0,1.0,4322.0,4322.0,39.0,6395.0,223.0,223.0,0.0,1.0,1.0
46,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9822,4195.0,1.0,4195.0,4195.0,43.0,8052.0,213.0,213.0,0.0,1.0,1.0
47,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9829,4166.0,1.0,4177.5,4166.0,39.0,6888.0,295.0,295.0,11.5,1.0,1.0
48,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9881,4237.0,1.0,4237.0,4237.0,35.0,5887.0,81.0,81.0,0.0,1.0,1.0
49,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9886,4209.0,1.0,4209.0,4209.0,43.0,7828.0,175.0,175.0,0.0,1.0,1.0
50,Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9931,3886.0,1.0,3886.0,3886.0,45.0,7792.0,39.0,39.0,0.0,1.0,1.0
0,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9834,4269.0,1.0,4269.0,4269.0,41.0,9564.0,334.0,334.0,0.0,1.0,1.0
1,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9849,4199.0,1.0,4199.0,4199.0,48.0,11003.0,131.0,131.0,0.0,1.0,1.0
2,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9829,4353.0,1.0,4353.0,4353.0,37.0,8947.0,110.0,110.0,0.0,1.0,1.0
3,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9861,4374.0,1.0,4374.0,4374.0,41.0,9415.0,155.0,155.0,0.0,1.0,1.0
4,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9977,4384.0,1.0,4384.0,4384.0,43.0,9944.0,121.0,121.0,0.0,1.0,1.0
5,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9961,4050.0,1.0,4050.0,4050.0,49.0,11619.0,435.0,435.0,0.0,1.0,1.0
6,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9824,4275.0,1.0,4275.0,4275.0,44.0,10057.0,139.0,139.0,0.0,1.0,1.0
7,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9882,4105.0,1.0,4105.0,4105.0,42.0,9510.0,77.0,77.0,0.0,1.0,1.0
8,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9840,4381.0,1.0,4381.0,4381.0,43.0,10103.0,75.0,75.0,0.0,1.0,1.0
9,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9825,4149.0,1.0,4149.0,4149.0,40.0,10026.0,192.0,192.0,0.0,1.0,1.0
10,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9841,4399.0,1.0,4399.0,4399.0,38.0,9410.0,207.0,207.0,0.0,1.0,1.0
11,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9971,4298.0,1.0,4298.0,4298.0,51.0,11791.0,178.0,178.0,0.0,1.0,1.0
12,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9950,4109.0,1.0,4109.0,4109.0,39.0,9483.0,157.0,157.0,0.0,1.0,1.0
13,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9782,4125.0,1.0,4125.0,4125.0,43.0,10351.0,337.0,337.0,0.0,1.0,1.0
14,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9860,4401.0,1.0,4396.5,4401.0,49.0,11208.0,677.0,677.0,4.5,1.0,1.0
15,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9811,4198.0,1.0,4198.0,4198.0,47.0,11016.0,110.0,110.0,0.0,1.0,1.0
16,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9945,4187.0,1.0,4187.0,4187.0,51.0,11737.0,163.0,163.0,0.0,1.0,1.0
17,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9991,4279.0,1.0,4279.0,4279.0,41.0,9959.0,408.0,408.0,0.0,1.0,1.0
18,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9764,4013.0,1.0,4009.0,4013.0,38.0,9175.0,551.0,551.0,4.0,1.0,1.0
19,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9961,4071.0,1.0,4071.0,4071.0,41.0,9859.0,117.0,117.0,0.0,1.0,1.0
20,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9870,4181.0,1.0,4181.0,4181.0,46.0,10919.0,134.0,134.0,0.0,1.0,1.0
21,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9949,4129.0,1.0,4129.0,4129.0,38.0,8822.0,102.0,102.0,0.0,1.0,1.0
22,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9858,4127.0,1.0,4127.0,4127.0,46.0,10592.0,111.0,111.0,0.0,1.0,1.0
23,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9793,4421.0,1.0,4421.0,4421.0,42.0,10044.0,105.0,105.0,0.0,1.0,1.0
24,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9872,4189.0,1.0,4189.0,4189.0,48.0,11019.0,441.0,441.0,0.0,1.0,1.0
25,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9806,4085.0,1.0,4071.0,4085.0,42.0,9580.0,138.0,138.0,14.0,1.0,1.0
26,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9776,4161.0,1.0,4161.0,4161.0,43.0,10021.0,408.0,408.0,0.0,1.0,1.0
27,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9997,3671.0,1.0,3671.0,3671.0,41.0,9937.0,61.0,61.0,0.0,1.0,1.0
28,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9841,4612.0,1.0,4612.0,4612.0,35.0,8533.0,151.0,151.0,0.0,1.0,1.0
29,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9956,4113.0,1.0,4113.0,4113.0,44.0,10376.0,43.0,43.0,0.0,1.0,1.0
30,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9945,4253.0,1.0,4253.0,4253.0,46.0,10625.0,598.0,598.0,0.0,1.0,1.0
31,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9771,4354.0,1.0,4354.0,4354.0,42.0,9600.0,177.0,177.0,0.0,1.0,1.0
32,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9811,4485.0,1.0,4485.0,4459.0,45.0,10617.0,216.0,216.0,0.0,1.0,1.0
33,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9940,4174.0,1.0,4174.0,4174.0,38.0,9246.0,222.0,222.0,0.0,1.0,1.0
34,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9821,4308.0,1.0,4308.0,4308.0,32.0,7550.0,211.0,211.0,0.0,1.0,1.0
35,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9760,4416.0,1.0,4416.0,4416.0,41.0,9780.0,165.0,165.0,0.0,1.0,1.0
36,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9778,4379.0,1.0,4379.0,4379.0,34.0,8222.0,150.0,150.0,0.0,1.0,1.0
37,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9771,4354.0,1.0,4354.0,4354.0,37.0,9641.0,130.0,130.0,0.0,1.0,1.0
38,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9792,4255.0,1.0,4253.5,4255.0,44.0,10816.0,98.0,98.0,1.5,1.0,1.0
39,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9838,4262.0,1.0,4262.0,4262.0,44.0,10120.0,132.0,132.0,0.0,1.0,1.0
40,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9931,4279.0,1.0,4279.0,4279.0,41.0,9322.0,88.0,88.0,0.0,1.0,1.0
41,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9753,3879.0,1.0,3873.5,3879.0,35.0,8472.0,107.0,107.0,5.5,1.0,1.0
42,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9760,4092.0,1.0,4092.0,4092.0,44.0,10179.0,186.0,186.0,0.0,1.0,1.0
43,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9817,4236.0,1.0,4236.0,4236.0,43.0,10568.0,78.0,78.0,0.0,1.0,1.0
44,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9791,4439.0,1.0,4439.0,4439.0,48.0,11038.0,106.0,106.0,0.0,1.0,1.0
45,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9931,4365.0,1.0,4381.0,4365.0,40.0,9363.0,183.0,163.0,16.0,1.0,1.0
46,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9921,3996.0,1.0,3996.0,3996.0,47.0,10880.0,251.0,251.0,0.0,1.0,1.0
47,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9982,4240.0,1.0,4240.0,4240.0,41.0,9880.0,353.0,353.0,0.0,1.0,1.0
48,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9861,4465.0,1.0,4465.0,4465.0,36.0,8529.0,80.0,80.0,0.0,1.0,1.0
49,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9987,4239.0,1.0,4239.0,4239.0,44.0,11583.0,175.0,175.0,0.0,1.0,1.0
50,Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,9791,4252.0,1.0,4252.0,4252.0,46.0,10996.0,79.0,79.0,0.0,1.0,1.0
0,Scale-Free Network,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9841,3999.0,1.0,3999.0,3999.0,33.0,5391.0,337.0,337.0,0.0,1.0,1.0
1,Scale-Free Network,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9951,4324.0,1.0,4324.0,4324.0,49.0,6052.0,141.0,141.0,0.0,1.0,1.0
2,Scale-Free Network,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9725,4083.0,1.0,4114.0,4083.0,33.0,4632.0,102.0,102.0,31.0,1.0,1.0
3,Scale-Free Network,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9873,4479.0,1.0,4479.0,4479.0,35.0,5252.0,152.0,152.0,0.0,1.0,1.0
4,Scale-Free Network,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9918,4055.0,1.0,4055.0,4055.0,44.0,5430.0,110.0,110.0,0.0,1.0,1.0
5,Scale-Free Network,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9861,4295.0,1.0,4295.0,4295.0,42.0,5999.0,377.0,377.0,0.0,1.0,1.0
6,Scale-Free Network,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9860,4418.0,1.0,4418.0,4418.0,44.0,5111.0,179.0,179.0,0.0,1.0,1.0
7,Scale-Free Network,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9893,3920.0,1.0,3920.0,3920.0,43.0,5097.0,59.0,59.0,0.0,1.0,1.0
8,Scale-Free Network,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9921,4382.0,1.0,4382.0,4382.0,31.0,5482.0,86.0,86.0,0.0,1.0,1.0
9,Scale-Free Network,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9934,4451.0,1.0,4451.0,4451.0,37.0,5481.0,207.0,207.0,0.0,1.0,1.0
10,Scale-Free Network,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9861,4390.0,1.0,4390.0,4390.0,31.0,5344.0,206.0,206.0,0.0,1.0,1.0
11,Scale-Free Network,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9829,4199.0,1.0,4199.0,4199.0,37.0,6073.0,114.0,114.0,0.0,1.0,1.0
12,Scale-Free Network,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9921,4303.0,1.0,4326.0,4303.0,36.0,5222.0,126.0,126.0,23.0,1.0,1.0
13,Scale-Free Network,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9808,4639.0,1.0,4714.5,4639.0,37.0,5565.0,351.0,351.0,75.5,1.0,1.0
14,Scale-Free Network,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9974,4173.0,0.0,4124.0,4124.0,51.0,6299.0,601.0,601.0,49.0,1.0,1.0
15,Scale-Free Network,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9921,4405.0,1.0,4376.5,4405.0,41.0,6078.0,72.0,72.0,28.5,1.0,1.0
16,Scale-Free Network,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9936,4217.0,1.0,4217.0,4213.0,51.0,6220.0,160.0,160.0,0.0,1.0,1.0
17,Scale-Free Network,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9921,3803.0,1.0,3803.0,3803.0,35.0,5314.0,424.0,424.0,0.0,1.0,1.0
18,Scale-Free Network,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9990,4062.0,1.0,4051.5,4062.0,31.0,5332.0,484.0,486.0,10.5,1.0,1.0
19,Scale-Free Network,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9919,4236.0,1.0,4236.0,4236.0,34.0,5393.0,81.0,81.0,0.0,1.0,1.0
20,Scale-Free Network,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,9917,4035.0,1.0,4035.0,4035.0,40.0,5993.0,161.0,161.0,0.0,1.0,1.0
