DCOP,Perfect Communication,Timestamp Use,Message Lost Prob,UB,Algorithm,Stochastic,Iteration,Global View Cost,Monotonicy,Agent View Cost,Global Anytime Cost,Value Assignmnet Counter,Algorithm Msgs Counter,Global View Cost Agent Zero,Agent View Cost Agent Zero,Abs Delta Global and POV,Percent Agents With Colors,Number of Colors
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,3000,6873.117647058823,0.9019607843137255,6862.64705882353,6861.6274509803925,18.529411764705884,8597.254901960785,290.01960784313724,282.94117647058823,26.725490196078432,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,3100,6857.333333333333,0.9607843137254902,6853.813725490196,6850.21568627451,19.372549019607842,8974.921568627451,282.80392156862746,286.3529411764706,23.715686274509803,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,3200,6856.078431372549,0.9607843137254902,6848.794117647059,6848.313725490196,19.764705882352942,9161.313725490196,281.6078431372549,286.3333333333333,18.637254901960784,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,3300,6839.941176470588,0.9803921568627451,6840.803921568628,6838.431372549019,20.49019607843137,9496.313725490196,284.27450980392155,283.0980392156863,8.607843137254902,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,3400,6837.0392156862745,1.0,6839.392156862745,6835.529411764706,21.03921568627451,9759.450980392157,285.6862745098039,281.5098039215686,7.568627450980392,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,3500,6832.686274509804,0.9411764705882353,6828.950980392156,6828.725490196079,21.607843137254903,10020.64705882353,284.3529411764706,282.2352941176471,16.068627450980394,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,3600,6825.901960784314,0.9607843137254902,6824.35294117647,6821.35294117647,22.235294117647058,10311.960784313726,285.6666666666667,283.94117647058823,17.745098039215687,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,3700,6823.686274509804,0.9803921568627451,6822.813725490196,6820.196078431372,22.92156862745098,10618.156862745098,284.1764705882353,283.94117647058823,14.519607843137255,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,3800,6823.196078431372,0.9803921568627451,6820.166666666667,6819.803921568628,23.529411764705884,10908.941176470587,283.3921568627451,283.5882352941176,7.990196078431373,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,3900,6822.725490196079,0.9803921568627451,6821.088235294118,6818.058823529412,24.0,11124.803921568628,285.52941176470586,283.8627450980392,8.323529411764707,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,4000,6822.3725490196075,0.9803921568627451,6820.5392156862745,6817.705882352941,24.647058823529413,11424.686274509804,283.45098039215685,285.3529411764706,8.088235294117647,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,4100,6813.843137254902,1.0,6818.117647058823,6812.64705882353,25.333333333333332,11742.941176470587,281.15686274509807,283.03921568627453,4.313725490196078,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,4200,6812.0,1.0,6813.970588235294,6811.21568627451,25.96078431372549,12034.21568627451,282.5098039215686,280.37254901960785,2.735294117647059,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,4300,6812.0,1.0,6814.166666666667,6811.21568627451,26.41176470588235,12236.019607843138,282.5098039215686,280.37254901960785,2.892156862745098,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,4400,6813.941176470588,0.9803921568627451,6814.0,6811.21568627451,27.098039215686274,12561.666666666666,280.27450980392155,282.4901960784314,1.7843137254901962,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,4500,6812.843137254902,1.0,6810.549019607844,6811.21568627451,27.764705882352942,12871.549019607843,282.3529411764706,280.8627450980392,2.6470588235294117,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,4600,6812.843137254902,1.0,6810.529411764706,6811.21568627451,28.294117647058822,13104.882352941177,282.3529411764706,280.8627450980392,2.627450980392157,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,4700,6811.882352941177,1.0,6812.098039215686,6810.764705882353,28.92156862745098,13406.882352941177,282.3529411764706,282.3529411764706,0.43137254901960786,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,4800,6811.235294117647,1.0,6812.137254901961,6810.431372549019,29.50980392156863,13679.862745098038,282.3529411764706,282.3529411764706,0.9019607843137255,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,4900,6811.0392156862745,1.0,6812.0392156862745,6810.235294117647,30.0,13902.70588235294,282.3529411764706,282.3529411764706,1.0,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,5000,6809.098039215686,1.0,6811.196078431372,6808.6274509803925,30.745098039215687,14228.607843137255,282.15686274509807,282.3529411764706,2.0980392156862746,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,5100,6809.9607843137255,0.9803921568627451,6809.401960784314,6808.6274509803925,31.215686274509803,14456.509803921568,282.15686274509807,282.3529411764706,4.676470588235294,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,5200,6809.9607843137255,0.9803921568627451,6807.35294117647,6808.6274509803925,31.84313725490196,14753.098039215687,282.15686274509807,282.03921568627453,3.411764705882353,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,5300,6809.549019607844,1.0,6808.117647058823,6808.6274509803925,32.627450980392155,15110.960784313726,282.15686274509807,282.15686274509807,2.235294117647059,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,5400,6807.901960784314,1.0,6808.754901960784,6807.431372549019,32.98039215686274,15274.156862745098,283.6470588235294,282.15686274509807,1.4411764705882353,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,5500,6807.901960784314,1.0,6808.176470588235,6807.431372549019,33.705882352941174,15609.039215686274,282.15686274509807,283.6470588235294,2.019607843137255,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,5600,6807.588235294118,1.0,6807.85294117647,6807.117647058823,34.19607843137255,15830.274509803921,282.15686274509807,283.6470588235294,2.0098039215686274,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,5700,6807.588235294118,1.0,6806.0,6807.117647058823,34.88235294117647,16145.745098039215,282.15686274509807,282.15686274509807,1.588235294117647,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,5800,6807.588235294118,1.0,6806.823529411765,6807.117647058823,35.6078431372549,16485.941176470587,282.15686274509807,282.15686274509807,0.7647058823529411,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,5900,6807.529411764706,1.0,6807.088235294118,6807.058823529412,36.0,16686.254901960783,282.15686274509807,282.15686274509807,0.5,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,6000,6807.529411764706,1.0,6807.392156862745,6807.058823529412,36.64705882352941,16997.450980392157,283.6470588235294,282.15686274509807,0.19607843137254902,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,6100,6807.529411764706,1.0,6806.843137254902,6807.058823529412,37.27450980392157,17268.156862745098,283.6470588235294,282.15686274509807,0.6862745098039216,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,6200,6807.529411764706,1.0,6806.607843137255,6807.058823529412,37.90196078431372,17561.450980392157,283.6470588235294,282.15686274509807,1.3137254901960784,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,6300,6807.529411764706,1.0,6808.392156862745,6807.058823529412,38.529411764705884,17845.745098039217,283.6470588235294,283.6470588235294,1.196078431372549,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,6400,6807.529411764706,1.0,6807.774509803921,6807.058823529412,39.05882352941177,18084.882352941175,283.6470588235294,283.6470588235294,0.5784313725490197,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,6500,6807.529411764706,1.0,6807.362745098039,6807.058823529412,39.80392156862745,18441.039215686276,283.6470588235294,283.6470588235294,0.16666666666666666,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,6600,6807.529411764706,1.0,6807.362745098039,6807.058823529412,40.31372549019608,18669.13725490196,283.6470588235294,283.6470588235294,0.16666666666666666,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,6700,6807.529411764706,1.0,6807.362745098039,6807.058823529412,40.90196078431372,18939.0,282.15686274509807,283.6470588235294,0.16666666666666666,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,6800,6807.529411764706,1.0,6807.362745098039,6807.058823529412,41.490196078431374,19236.313725490196,282.15686274509807,282.15686274509807,0.16666666666666666,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,6900,6807.529411764706,1.0,6807.78431372549,6807.058823529412,42.19607843137255,19561.41176470588,282.15686274509807,282.15686274509807,0.5882352941176471,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,7000,6807.529411764706,1.0,6807.362745098039,6807.058823529412,42.666666666666664,19786.039215686276,282.15686274509807,282.15686274509807,0.16666666666666666,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,7100,6807.529411764706,1.0,6807.362745098039,6807.058823529412,43.31372549019608,20086.62745098039,283.6470588235294,282.15686274509807,0.16666666666666666,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,7200,6807.529411764706,1.0,6807.362745098039,6807.058823529412,43.80392156862745,20318.019607843136,283.6470588235294,282.15686274509807,0.16666666666666666,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,7300,6807.529411764706,1.0,6807.490196078431,6807.058823529412,44.509803921568626,20618.098039215685,282.15686274509807,283.6470588235294,0.29411764705882354,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,7400,6807.529411764706,1.0,6807.0,6807.058823529412,45.09803921568628,20900.607843137255,282.15686274509807,283.6470588235294,0.7843137254901961,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,7500,6807.529411764706,1.0,6806.8725490196075,6807.058823529412,45.68627450980392,21180.803921568626,283.6470588235294,282.15686274509807,0.6568627450980392,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,7600,6807.529411764706,1.0,6806.754901960784,6807.058823529412,46.294117647058826,21458.29411764706,283.6470588235294,283.6470588235294,0.7745098039215687,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,7700,6807.529411764706,1.0,6807.450980392156,6807.058823529412,46.92156862745098,21760.50980392157,283.6470588235294,283.6470588235294,0.0784313725490196,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,7800,6807.529411764706,1.0,6807.450980392156,6807.058823529412,47.35294117647059,21961.176470588234,283.6470588235294,283.6470588235294,0.0784313725490196,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,7900,6807.529411764706,1.0,6807.450980392156,6807.058823529412,48.05882352941177,22282.607843137255,282.15686274509807,283.6470588235294,0.0784313725490196,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,8000,6807.529411764706,1.0,6807.421568627451,6807.058823529412,48.705882352941174,22578.29411764706,283.6470588235294,282.15686274509807,0.10784313725490197,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,8100,6807.529411764706,1.0,6807.421568627451,6807.058823529412,49.1764705882353,22799.70588235294,283.6470588235294,282.15686274509807,0.10784313725490197,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,8200,6807.529411764706,1.0,6807.107843137255,6807.058823529412,49.90196078431372,23126.607843137255,282.15686274509807,283.6470588235294,0.6764705882352942,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,8300,6807.529411764706,1.0,6806.833333333333,6807.058823529412,50.431372549019606,23368.666666666668,282.15686274509807,282.15686274509807,0.696078431372549,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,8400,6807.529411764706,1.0,6806.833333333333,6807.058823529412,51.09803921568628,23660.686274509804,282.15686274509807,282.15686274509807,0.696078431372549,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,8500,6807.529411764706,1.0,6807.529411764706,6807.058823529412,51.78431372549019,23987.333333333332,283.6470588235294,282.15686274509807,0.0,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,8600,6807.529411764706,1.0,6807.529411764706,6807.058823529412,52.3921568627451,24263.960784313724,282.15686274509807,283.6470588235294,0.0,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,8700,6807.529411764706,1.0,6807.529411764706,6807.058823529412,53.0,24554.882352941175,282.15686274509807,283.6470588235294,0.0,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,8800,6807.529411764706,1.0,6807.529411764706,6807.058823529412,53.470588235294116,24761.70588235294,282.15686274509807,282.15686274509807,0.0,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,8900,6807.529411764706,1.0,6807.529411764706,6807.058823529412,54.19607843137255,25105.529411764706,282.15686274509807,282.15686274509807,0.0,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,9000,6807.529411764706,1.0,6807.529411764706,6807.058823529412,54.72549019607843,25367.176470588234,283.6470588235294,282.15686274509807,0.0,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,9100,6807.529411764706,1.0,6807.676470588235,6807.058823529412,55.35294117647059,25648.980392156864,282.15686274509807,283.6470588235294,0.14705882352941177,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,9200,6807.529411764706,1.0,6807.676470588235,6807.058823529412,56.07843137254902,25981.019607843136,282.15686274509807,283.6470588235294,0.14705882352941177,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,9300,6807.529411764706,1.0,6807.529411764706,6807.058823529412,56.745098039215684,26280.92156862745,283.6470588235294,282.15686274509807,0.0,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,9400,6807.529411764706,1.0,6808.421568627451,6807.058823529412,57.31372549019608,26542.686274509804,283.6470588235294,283.6470588235294,0.8921568627450981,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,9500,6807.529411764706,1.0,6807.794117647059,6807.058823529412,57.80392156862745,26772.529411764706,283.6470588235294,283.6470588235294,0.2647058823529412,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,9600,6807.529411764706,1.0,6807.794117647059,6807.058823529412,58.450980392156865,27071.058823529413,282.15686274509807,283.6470588235294,0.2647058823529412,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,9700,6807.529411764706,1.0,6807.529411764706,6807.058823529412,59.07843137254902,27362.274509803923,282.15686274509807,283.6470588235294,0.0,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,9800,6807.529411764706,1.0,6807.529411764706,6807.058823529412,59.705882352941174,27651.58823529412,283.6470588235294,282.15686274509807,0.0,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.05,0.0,DSA_ASY,0.7,9900,6807.529411764706,1.0,6807.3725490196075,6807.058823529412,60.333333333333336,27939.549019607843,282.15686274509807,283.6470588235294,0.1568627450980392,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,0,12101.470588235294,1.0,0.0,12101.470588235294,0.0,0.0,496.84313725490193,0.0,12101.470588235294,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,100,10517.117647058823,0.9803921568627451,5234.862745098039,10515.803921568628,1.392156862745098,343.078431372549,427.52941176470586,203.35294117647058,5282.254901960784,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,200,10119.372549019608,0.9607843137254902,6444.941176470588,10115.882352941177,1.9411764705882353,488.45098039215685,412.6862745098039,255.64705882352942,3674.4313725490197,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,300,9607.274509803921,0.8823529411764706,7369.382352941177,9586.29411764706,2.9019607843137254,717.5294117647059,380.5098039215686,304.7843137254902,2237.892156862745,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,400,9373.196078431372,0.8431372549019608,7726.549019607844,9329.274509803921,3.6666666666666665,901.1764705882352,384.01960784313724,314.88235294117646,1646.6470588235295,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,500,9222.29411764706,0.8235294117647058,7862.137254901961,9184.235294117647,4.176470588235294,1014.0784313725491,377.5098039215686,315.1372549019608,1360.1568627450981,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,600,8955.529411764706,0.7843137254901961,7955.450980392156,8898.313725490196,4.882352941176471,1189.450980392157,365.3529411764706,320.6470588235294,1000.0784313725491,1.0,1.0
